VariantName,nsuCountRead,actif_count,ActRate,Nb_Mut
DCA_SB_50_171,113,1,0.008849558,74
AZO_RM_544,113,5,0.044247788,54
DCA_TM_2651,67,19,0.28358209,16
FULL_3D_CONST_270,902,12,0.013303769,115
FULL_3D_CONST_788,833,4,0.004801921,88
DCA_TM_4120,23,1,0.043478261,50
MIN_CONST_47,80,27,0.3375,148
DCA_TM_139,18,1,0.055555556,43
DCA_TM_3421,101,2,0.01980198,54
MIN_CONST_517,107,3,0.028037383,130
MIN_CONST_935,910,3,0.003296703,153
DCA_TM_3498,42,6,0.142857143,52
DCA_TM_1161,63,3,0.047619048,40
DCA_TM_1581,58,11,0.189655172,27
AZO_RU_30_mut_286,53,1,0.018867925,20
MIN_CONST_943,203,6,0.02955665,141
AZO_RM_112,133,1,0.007518797,52
DCA_TM_4911,212,4,0.018867925,42
DCA_TM_4151,52,4,0.076923077,22
DCA_TM_1440,19,7,0.368421053,41
MIN_CONST_595,284,9,0.031690141,145
FULL_3D_CONST_60,413,2,0.004842615,96
MIN_CONST_939,774,4,0.005167959,152
MIN_CONST_44,77,21,0.272727273,149
DCA_TM_2404,48,14,0.291666667,28
AZO_RU_30_mut_40,30,1,0.033333333,17
DCA_TM_4185,69,1,0.014492754,43
DCA_TM_1263,123,1,0.008130081,54
FULL_3D_CONST_274,1218,15,0.012315271,114
DCA_SB_50_75,23,1,0.043478261,52
FULL_3D_CONST_251,676,8,0.01183432,92
FULL_3D_CONST_621,741,9,0.012145749,94
DCA_TM_819,24,4,0.166666667,54
DCA_SB_50_130,20,3,0.15,47
DCA_TM_648,113,1,0.008849558,42
DCA_TM_1539,52,4,0.076923077,51
NAT_GII_sel_LBOZ01000006.1/8599-8791,48,4,0.083333333,126
MIN_CONST_184,442,50,0.113122172,141
DCA_TM_4821,106,3,0.028301887,56
DCA_TM_306,86,5,0.058139535,50
DCA_TM_531,57,3,0.052631579,42
AZO_RU_30_mut_936,66,1,0.015151515,13
MIN_CONST_538,776,5,0.006443299,140
FULL_3D_CONST_186,2507,13,0.005185481,99
DCA_TM_4671,101,2,0.01980198,49
DCA_TM_4994,167,9,0.053892216,24
AZO_RM_905,145,1,0.006896552,55
FULL_3D_CONST_836,373,26,0.069705094,95
FULL_3D_CONST_424,1059,8,0.007554297,100
DCA_TM_1716,46,1,0.02173913,40
AZO_RU_30_mut_333,82,4,0.048780488,16
MIN_CONST_635,1373,6,0.004369993,143
DCA_SB_75_567,216,5,0.023148148,84
DCA_TM_805,29,1,0.034482759,53
DCA_SB_50_680,111,8,0.072072072,54
DCA_TM_2524,80,3,0.0375,49
FULL_3D_CONST_247,251,1,0.003984064,93
DCA_TM_4150,43,3,0.069767442,49
FULL_3D_CONST_194,88,2,0.022727273,97
FULL_3D_CONST_945,1438,5,0.003477051,93
MIN_CONST_928,218,20,0.091743119,141
DCA_SB_75_502,77,2,0.025974026,69
MIN_CONST_476,3277,25,0.007628929,133
DCA_SB_75_302,25,3,0.12,84
AZO_RU_30_mut_482,206,1,0.004854369,14
FULL_3D_CONST_694,1,1,1,102
AZO_RM_30_mut_124,41,33,0.804878049,7
AZO_RM_30_mut_701,53,8,0.150943396,4
DCA_TM_1016,13,4,0.307692308,43
DCA_TM_348,39,1,0.025641026,42
MIN_CONST_715,443,4,0.009029345,124
AZO_RM_30_mut_70,43,1,0.023255814,8
DCA_TM_4778,76,4,0.052631579,22
DCA_TM_4077,101,6,0.059405941,48
DCA_TM_3385,50,18,0.36,30
DCA_TM_4478,51,2,0.039215686,46
FULL_3D_CONST_17,991,17,0.01715439,103
DCA_TM_3392,118,8,0.06779661,54
MIN_CONST_472,844,9,0.010663507,144
DCA_TM_2596,92,7,0.076086957,49
DCA_SB_75_512,495,1,0.002020202,83
DCA_TM_4387,31,27,0.870967742,50
DCA_TM_2857,58,2,0.034482759,47
DCA_TM_138,31,5,0.161290323,39
DCA_TM_4040,52,7,0.134615385,20
DCA_SB_50_417,259,3,0.011583012,55
DCA_TM_4079,81,1,0.012345679,42
DCA_TM_3638,44,4,0.090909091,25
AZO_RM_526,202,5,0.024752475,59
DCA_SB_75_464,56,1,0.017857143,72
MIN_CONST_793,384,1,0.002604167,139
MIN_CONST_964,70,2,0.028571429,138
DCA_TM_3674,46,1,0.02173913,41
DCA_TM_4420,35,1,0.028571429,53
DCA_TM_318,90,2,0.022222222,39
AZO_RM_227,183,1,0.005464481,63
FULL_3D_CONST_627,145,1,0.006896552,94
AZO_RM_30_mut_711,97,8,0.082474227,7
NAT_GII_sel_MFNM01000022.1/11149-10941,31,7,0.225806452,126
DCA_TM_15,58,12,0.206896552,41
MIN_CONST_504,543,10,0.018416206,148
MIN_CONST_208,60,1,0.016666667,126
DCA_TM_3287,73,2,0.02739726,40
FULL_3D_CONST_370,1770,22,0.012429379,106
AZO_RM_355,102,1,0.009803922,50
AZO_RM_476,70,1,0.014285714,51
FULL_3D_CONST_335,206,1,0.004854369,89
AZO_RM_929,97,3,0.030927835,58
DCA_TM_982,36,2,0.055555556,49
DCA_SB_75_805,177,4,0.02259887,59
DCA_TM_3180,49,2,0.040816327,52
AZO_RM_310,68,3,0.044117647,62
DCA_TM_4503,68,1,0.014705882,47
DCA_TM_412,62,2,0.032258065,39
DCA_TM_1982,131,2,0.015267176,45
AZO_RM_687,72,1,0.013888889,57
DCA_TM_1492,45,3,0.066666667,50
DCA_TM_2943,76,2,0.026315789,44
AZO_RU_30_mut_740,44,1,0.022727273,14
DCA_TM_748,70,1,0.014285714,39
DCA_TM_2793,100,1,0.01,42
MIN_CONST_492,2944,10,0.003396739,133
DCA_TM_1943,96,6,0.0625,24
DCA_TM_3725,56,2,0.035714286,45
DCA_TM_4196,56,5,0.089285714,41
DCA_SB_50_48,38,1,0.026315789,78
AZO_RU_30_mut_544,75,25,0.333333333,14
DCA_TM_2461,142,3,0.021126761,46
DCA_SB_75_812,159,2,0.012578616,83
AZO_RM_30_mut_216,58,1,0.017241379,7
FULL_3D_CONST_602,588,2,0.003401361,97
DCA_SB_75_168,29,2,0.068965517,68
DCA_TM_3021,21,2,0.095238095,48
FULL_3D_CONST_998,841,2,0.002378121,97
FULL_3D_CONST_368,1033,11,0.010648596,113
DCA_TM_3192,69,1,0.014492754,45
AZO_RU_30_mut_414,73,2,0.02739726,17
AZO_RU_30_mut_868,50,2,0.04,19
DCA_TM_4053,41,6,0.146341463,23
FULL_3D_CONST_465,459,7,0.015250545,96
DCA_TM_2256,50,3,0.06,51
DCA_TM_685,63,16,0.253968254,29
MIN_CONST_871,185,3,0.016216216,132
AZO_RM_864,103,2,0.019417476,64
MIN_CONST_911,1964,15,0.007637475,141
MIN_CONST_51,2084,6,0.002879079,138
DCA_TM_1788,24,1,0.041666667,41
DCA_TM_4679,151,4,0.026490066,53
DCA_SB_75_97,76,4,0.052631579,56
FULL_3D_CONST_937,220,5,0.022727273,91
DCA_TM_4157,30,4,0.133333333,30
DCA_TM_4615,100,17,0.17,54
AZO_RM_543,67,2,0.029850746,60
DCA_TM_2191,53,3,0.056603774,46
MIN_CONST_501,134,22,0.164179104,139
DCA_TM_2514,32,4,0.125,32
DCA_TM_2605,160,2,0.0125,42
AZO_RM_30_mut_477,79,4,0.050632911,7
FULL_3D_CONST_427,499,4,0.008016032,91
AZO_RM_30_mut_470,106,55,0.518867925,6
DCA_TM_4045,61,2,0.032786885,52
FULL_3D_CONST_163,1224,8,0.006535948,106
MIN_CONST_583,482,10,0.020746888,145
DCA_TM_2021,41,11,0.268292683,40
DCA_TM_354,32,4,0.125,46
DCA_TM_2944,83,1,0.012048193,46
NAT_GII_sel_MGGP01000014.1/16552-16348,5,13,2.6,125
DCA_TM_665,153,4,0.026143791,43
FULL_3D_CONST_136,542,7,0.012915129,90
DCA_TM_2396,68,4,0.058823529,47
AZO_RM_30_mut_628,91,1,0.010989011,9
MIN_CONST_778,870,10,0.011494253,141
AZO_RM_30_mut_425,46,10,0.217391304,7
DCA_TM_3820,35,6,0.171428571,26
FULL_3D_CONST_39,298,2,0.006711409,90
DCA_TM_1905,39,4,0.102564103,52
DCA_TM_48,39,2,0.051282051,41
DCA_TM_3954,40,1,0.025,40
AZO_RM_372,256,1,0.00390625,55
MIN_CONST_446,265,2,0.00754717,137
DCA_TM_1844,65,5,0.076923077,51
DCA_SB_50_780,7,3,0.428571429,52
DCA_TM_2966,201,3,0.014925373,54
DCA_TM_865,39,4,0.102564103,42
DCA_TM_224,24,2,0.083333333,54
DCA_TM_1685,59,1,0.016949153,48
MIN_CONST_756,1231,12,0.009748172,152
DCA_TM_4599,73,2,0.02739726,47
FULL_3D_CONST_614,127,1,0.007874016,95
NAT_GII_sel_LCFN01000026.1/107-286,11,7,0.636363636,126
DCA_TM_4885,119,2,0.016806723,45
FULL_3D_CONST_57,571,5,0.008756567,91
AZO_RU_30_mut_372,47,5,0.106382979,19
DCA_SB_75_732,77,4,0.051948052,72
DCA_SB_50_488,25,8,0.32,82
AZO_RM_30_mut_377,46,33,0.717391304,7
DCA_TM_3766,82,10,0.12195122,42
AZO_RM_63,238,3,0.012605042,58
AZO_RM_408,44,1,0.022727273,58
DCA_TM_4686,206,5,0.024271845,50
DCA_TM_4845,62,1,0.016129032,38
DCA_TM_329,61,1,0.016393443,45
AZO_RM_576,97,1,0.010309278,52
NAT_GII_sel_CP000393.1/7135305-7135514,55,5,0.090909091,130
AZO_RU_30_mut_5,147,1,0.006802721,16
AZO_RU_30_mut_493,119,3,0.025210084,16
MIN_CONST_359,46,16,0.347826087,141
FULL_3D_CONST_758,99,1,0.01010101,89
AZO_RM_30_mut_567,80,6,0.075,7
MIN_CONST_311,553,19,0.034358047,143
AZO_RU_30_mut_806,158,4,0.025316456,19
DCA_TM_3964,41,2,0.048780488,42
AZO_RM_824,102,9,0.088235294,50
DCA_TM_2939,85,2,0.023529412,45
DCA_TM_4577,50,11,0.22,52
AZO_RM_873,136,1,0.007352941,65
AZO_RM_146,79,1,0.012658228,52
DCA_TM_4809,98,3,0.030612245,47
MIN_CONST_174,27,15,0.555555556,148
DCA_TM_507,23,3,0.130434783,35
MIN_CONST_519,266,1,0.003759398,128
DCA_SB_50_735,91,1,0.010989011,75
DCA_TM_2531,48,2,0.041666667,41
DCA_TM_1807,26,4,0.153846154,45
AZO_RM_624,14,8,0.571428571,57
AZO_RU_30_mut_788,104,1,0.009615385,16
AZO_RM_940,97,2,0.020618557,52
MIN_CONST_667,2029,12,0.005914243,133
DCA_SB_50_92,76,4,0.052631579,84
AZO_RM_669,82,1,0.012195122,50
DCA_TM_3378,32,10,0.3125,54
DCA_TM_1420,35,2,0.057142857,41
DCA_TM_525,60,8,0.133333333,48
DCA_SB_50_697,196,2,0.010204082,72
DCA_TM_3669,50,5,0.1,48
AZO_RM_181,273,1,0.003663004,59
DCA_TM_3535,32,13,0.40625,53
MIN_CONST_597,765,4,0.005228758,140
DCA_TM_1427,15,1,0.066666667,49
DCA_TM_2710,107,5,0.046728972,38
MIN_CONST_983,50,1,0.02,136
DCA_TM_2802,101,8,0.079207921,53
DCA_SB_75_380,45,1,0.022222222,66
DCA_TM_3004,48,5,0.104166667,52
MIN_CONST_288,195,3,0.015384615,133
DCA_TM_4963,107,3,0.028037383,27
DCA_TM_3772,70,7,0.1,46
AZO_RM_30_mut_36,23,6,0.260869565,4
AZO_RM_30_mut_181,68,1,0.014705882,6
DCA_TM_971,57,2,0.035087719,24
FULL_3D_CONST_957,0,1,,97
DCA_TM_4578,125,3,0.024,48
DCA_SB_50_363,444,3,0.006756757,74
DCA_TM_4208,58,1,0.017241379,48
DCA_SB_75_275,175,2,0.011428571,74
FULL_3D_CONST_231,538,8,0.014869888,92
DCA_TM_4325,136,7,0.051470588,54
FULL_3D_CONST_211,125,2,0.016,89
DCA_TM_4041,35,5,0.142857143,24
FULL_3D_CONST_89,402,1,0.002487562,91
FULL_3D_CONST_129,70,1,0.014285714,97
MIN_CONST_64,1682,10,0.005945303,138
DCA_TM_1894,53,1,0.018867925,47
AZO_RM_30_mut_733,20,2,0.1,8
DCA_TM_3689,65,3,0.046153846,44
DCA_TM_599,29,1,0.034482759,46
DCA_TM_1847,29,2,0.068965517,47
DCA_SB_50_910,97,1,0.010309278,63
DCA_TM_937,37,1,0.027027027,53
MIN_CONST_725,32,1,0.03125,130
dca_least_4,8,2,0.25,72
DCA_TM_4887,85,5,0.058823529,49
FULL_3D_CONST_905,820,6,0.007317073,93
MIN_CONST_206,1104,7,0.00634058,140
MIN_CONST_940,982,9,0.009164969,152
FULL_3D_CONST_831,171,4,0.023391813,91
DCA_TM_4234,28,1,0.035714286,49
DCA_SB_75_262,88,1,0.011363636,69
MIN_CONST_338,341,2,0.005865103,135
DCA_TM_3628,50,1,0.02,36
MIN_CONST_634,805,6,0.007453416,142
DCA_TM_471,37,2,0.054054054,46
AZO_RU_30_mut_330,146,1,0.006849315,18
MIN_CONST_897,1482,11,0.007422402,136
DCA_TM_867,42,1,0.023809524,52
AZO_RM_30_mut_326,122,4,0.032786885,8
DCA_TM_3519,183,5,0.027322404,41
DCA_TM_2101,73,2,0.02739726,40
DCA_TM_4256,104,10,0.096153846,43
AZO_RM_359,161,8,0.049689441,63
AZO_RU_30_mut_905,246,2,0.008130081,20
FULL_3D_CONST_250,131,1,0.007633588,106
DCA_TM_3397,160,8,0.05,23
DCA_TM_1143,37,2,0.054054054,50
DCA_TM_19,16,3,0.1875,35
DCA_TM_1285,121,2,0.016528926,36
DCA_SB_50_139,51,5,0.098039216,53
DCA_TM_1117,71,2,0.028169014,47
MIN_CONST_733,569,3,0.005272408,139
MIN_CONST_38,209,5,0.023923445,142
AZO_RM_966,120,2,0.016666667,60
FULL_3D_CONST_729,677,5,0.007385524,92
DCA_TM_3187,84,1,0.011904762,38
DCA_TM_1080,107,2,0.018691589,49
DCA_TM_3355,52,6,0.115384615,52
DCA_TM_3840,66,6,0.090909091,52
DCA_TM_4435,38,1,0.026315789,39
DCA_SB_50_55,26,1,0.038461538,83
DCA_TM_4953,130,6,0.046153846,40
AZO_RM_806,90,4,0.044444444,53
DCA_TM_4156,41,2,0.048780488,43
FULL_3D_CONST_603,269,3,0.011152416,90
DCA_TM_4086,105,13,0.123809524,50
MIN_CONST_150,842,10,0.011876485,150
MIN_CONST_881,1291,3,0.00232378,139
FULL_3D_CONST_964,36,2,0.055555556,97
DCA_SB_50_653,62,2,0.032258065,55
MIN_CONST_921,1240,7,0.005645161,154
DCA_TM_1417,27,1,0.037037037,46
AZO_RM_30_mut_105,27,10,0.37037037,6
DCA_TM_4460,70,2,0.028571429,40
DCA_TM_4289,182,9,0.049450549,46
DCA_TM_3470,70,3,0.042857143,47
AZO_RM_565,83,1,0.012048193,58
DCA_TM_4987,150,2,0.013333333,43
DCA_TM_3194,35,6,0.171428571,23
AZO_RM_30_mut_178,179,2,0.011173184,10
DCA_SB_50_613,68,2,0.029411765,44
DCA_SB_75_562,83,3,0.036144578,104
DCA_SB_50_607,21,14,0.666666667,59
DCA_TM_2636,88,1,0.011363636,40
DCA_TM_3046,37,1,0.027027027,39
DCA_TM_4467,122,7,0.057377049,51
MIN_CONST_668,1475,14,0.009491525,132
DCA_TM_1360,25,3,0.12,50
DCA_SB_50_253,24,5,0.208333333,78
MIN_CONST_429,531,4,0.007532957,145
DCA_TM_1634,44,1,0.022727273,44
AZO_RU_30_mut_50,200,2,0.01,15
DCA_TM_1122,105,5,0.047619048,34
FULL_3D_CONST_916,70,1,0.014285714,99
FULL_3D_CONST_692,143,1,0.006993007,107
AZO_RM_502,166,4,0.024096386,50
DCA_TM_4400,40,3,0.075,52
DCA_TM_3313,30,7,0.233333333,35
DCA_SB_50_573,490,2,0.004081633,74
DCA_TM_1225,104,3,0.028846154,45
FULL_3D_CONST_291,615,2,0.003252033,106
AZO_RM_531,140,2,0.014285714,51
AZO_RM_90,104,1,0.009615385,48
MIN_CONST_503,167,1,0.005988024,125
AZO_RM_799,191,6,0.031413613,70
DCA_TM_4312,57,2,0.035087719,41
DCA_TM_4707,21,4,0.19047619,49
DCA_TM_4278,331,13,0.039274924,50
AZO_RM_30_mut_675,106,3,0.028301887,9
MIN_CONST_643,320,4,0.0125,144
FULL_3D_CONST_847,937,1,0.001067236,96
DCA_SB_50_334,47,9,0.191489362,78
AZO_RM_30_mut_428,73,5,0.068493151,5
DCA_TM_2211,63,5,0.079365079,48
AZO_RM_571,129,2,0.015503876,64
AZO_RM_362,57,2,0.035087719,57
AZO_RU_30_mut_860,189,2,0.010582011,19
DCA_TM_2758,21,3,0.142857143,52
DCA_SB_75_296,132,1,0.007575758,65
AZO_RU_30_mut_453,171,1,0.005847953,20
AZO_RU_30_mut_268,178,2,0.011235955,14
DCA_TM_1078,62,2,0.032258065,41
MIN_CONST_527,335,10,0.029850746,126
AZO_RM_30_mut_991,61,16,0.262295082,5
DCA_TM_906,46,1,0.02173913,48
FULL_3D_CONST_64,259,3,0.011583012,90
DCA_TM_1704,88,4,0.045454545,40
DCA_TM_2139,41,1,0.024390244,49
DCA_TM_1536,43,7,0.162790698,52
DCA_TM_2462,43,3,0.069767442,47
AZO_RM_962,155,2,0.012903226,55
MIN_CONST_879,798,3,0.003759398,135
DCA_TM_3546,120,2,0.016666667,23
NAT_GII_sel_LCFN01000001.1/131458-131647,8,2,0.25,124
DCA_SB_50_523,133,2,0.015037594,60
AZO_RM_45,262,4,0.015267176,62
AZO_RM_30_mut_841,66,3,0.045454545,8
DCA_SB_75_625,16,1,0.0625,57
DCA_TM_2299,38,1,0.026315789,49
DCA_SB_50_694,227,7,0.030837004,69
DCA_SB_75_578,255,3,0.011764706,51
DCA_TM_1019,24,2,0.083333333,44
AZO_RM_30_mut_908,51,3,0.058823529,11
FULL_3D_CONST_224,534,6,0.011235955,108
AZO_RM_30_mut_729,55,3,0.054545455,7
AZO_RM_800,191,2,0.010471204,58
MIN_CONST_866,333,5,0.015015015,139
DCA_SB_75_577,160,3,0.01875,80
FULL_3D_CONST_377,924,5,0.005411255,112
AZO_RM_682,101,6,0.059405941,48
FULL_3D_CONST_515,483,7,0.014492754,94
AZO_RU_30_mut_323,57,1,0.01754386,13
AZO_RM_30_mut_623,58,34,0.586206897,7
FULL_3D_CONST_653,100,1,0.01,92
DCA_TM_3895,17,3,0.176470588,44
DCA_SB_75_406,76,1,0.013157895,72
DCA_TM_81,58,1,0.017241379,45
MIN_CONST_528,811,2,0.002466091,142
DCA_TM_2068,23,3,0.130434783,29
DCA_TM_4517,63,5,0.079365079,47
DCA_TM_3572,24,1,0.041666667,52
AZO_RM_30_mut_3,52,2,0.038461538,6
DCA_TM_4716,35,5,0.142857143,46
FULL_3D_CONST_22,1226,12,0.009787928,106
AZO_RM_30_mut_716,45,2,0.044444444,9
DCA_TM_432,85,1,0.011764706,42
AZO_RM_30_mut_974,38,1,0.026315789,9
MIN_CONST_122,99,44,0.444444444,144
MIN_CONST_52,1206,3,0.002487562,139
MIN_CONST_474,813,3,0.003690037,136
FULL_3D_CONST_597,619,5,0.008077544,94
DCA_TM_2082,30,4,0.133333333,36
FULL_3D_CONST_161,1093,5,0.004574565,107
DCA_TM_4471,63,6,0.095238095,30
AZO_RM_292,134,3,0.02238806,48
AZO_RM_30_mut_813,66,2,0.03030303,14
DCA_TM_1223,86,4,0.046511628,26
DCA_TM_3852,132,3,0.022727273,46
DCA_SB_75_783,27,3,0.111111111,82
DCA_TM_4769,66,4,0.060606061,52
MIN_CONST_773,268,2,0.007462687,143
AZO_RM_30_mut_84,74,1,0.013513514,7
DCA_TM_4607,113,3,0.026548673,51
FULL_3D_CONST_174,1210,5,0.004132231,108
NAT_GII_sel_LCHR01000011.1/15440-15241,159,2,0.012578616,113
AZO_RM_210,56,1,0.017857143,54
DCA_TM_2603,69,12,0.173913043,48
AZO_RM_461,172,3,0.01744186,55
NAT_GII_sel_MHUT01000019.1/248-449,64,2,0.03125,126
DCA_TM_452,71,8,0.112676056,54
DCA_TM_4033,190,3,0.015789474,47
DCA_TM_788,22,2,0.090909091,43
DCA_TM_4357,88,2,0.022727273,49
DCA_TM_3285,27,1,0.037037037,41
FULL_3D_CONST_541,5,4,0.8,101
DCA_TM_1257,28,3,0.107142857,46
DCA_TM_2652,123,9,0.073170732,40
DCA_TM_3736,34,1,0.029411765,52
AZO_RU_30_mut_266,55,1,0.018181818,13
AZO_RM_30_mut_710,62,3,0.048387097,10
DCA_SB_50_435,74,1,0.013513514,72
AZO_RM_30_mut_519,36,11,0.305555556,4
DCA_TM_4472,61,16,0.262295082,53
FULL_3D_CONST_167,105,1,0.00952381,93
DCA_SB_50_983,89,2,0.02247191,51
MIN_CONST_107,306,7,0.022875817,150
DCA_TM_44,26,2,0.076923077,44
DCA_TM_2340,137,4,0.02919708,41
FULL_3D_CONST_257,116,1,0.00862069,104
DCA_TM_1325,61,2,0.032786885,39
FULL_3D_CONST_850,223,2,0.00896861,94
DCA_SB_75_251,111,2,0.018018018,64
DCA_TM_4760,68,1,0.014705882,47
DCA_SB_75_365,79,2,0.025316456,64
DCA_TM_4324,38,3,0.078947368,46
MIN_CONST_126,540,12,0.022222222,148
DCA_TM_4492,166,3,0.018072289,47
DCA_TM_101,53,4,0.075471698,48
DCA_TM_579,85,2,0.023529412,39
AZO_RM_30_mut_500,52,6,0.115384615,8
DCA_TM_143,42,10,0.238095238,41
dca_least_2,4,1,0.25,76
FULL_3D_CONST_552,524,2,0.003816794,89
DCA_TM_3465,71,4,0.056338028,41
MIN_CONST_600,304,6,0.019736842,130
DCA_TM_4476,91,3,0.032967033,50
AZO_RU_30_mut_894,135,1,0.007407407,17
DCA_TM_2989,56,5,0.089285714,51
DCA_SB_75_411,352,6,0.017045455,63
FULL_3D_CONST_885,486,4,0.008230453,95
MIN_CONST_933,1046,7,0.006692161,147
DCA_TM_4554,94,3,0.031914894,45
DCA_TM_2822,68,4,0.058823529,50
DCA_TM_2335,178,4,0.02247191,51
DCA_SB_50_159,356,4,0.011235955,77
DCA_SB_50_753,288,2,0.006944444,55
AZO_RM_602,69,1,0.014492754,51
AZO_RM_30_mut_900,100,1,0.01,14
MIN_CONST_903,205,1,0.004878049,142
DCA_TM_1599,79,2,0.025316456,42
DCA_TM_4366,83,11,0.13253012,37
DCA_SB_50_757,97,8,0.082474227,53
AZO_RU_30_mut_672,227,2,0.008810573,17
DCA_SB_75_449,166,2,0.012048193,58
DCA_SB_75_313,171,1,0.005847953,83
DCA_TM_3099,29,2,0.068965517,27
FULL_3D_CONST_52,563,4,0.007104796,91
FULL_3D_CONST_425,721,9,0.012482663,92
DCA_TM_2428,37,2,0.054054054,49
DCA_TM_1066,124,2,0.016129032,55
AZO_RM_30_mut_100,24,4,0.166666667,9
DCA_SB_75_120,54,2,0.037037037,83
MIN_CONST_563,117,1,0.008547009,126
AZO_RM_30_mut_97,50,1,0.02,8
DCA_SB_75_673,127,1,0.007874016,71
DCA_TM_1900,46,7,0.152173913,30
DCA_SB_75_237,206,2,0.009708738,105
FULL_3D_CONST_527,363,3,0.008264463,92
FULL_3D_CONST_362,65,8,0.123076923,93
AZO_RU_30_mut_887,79,1,0.012658228,19
FULL_3D_CONST_949,341,5,0.014662757,88
FULL_3D_CONST_241,141,1,0.007092199,89
DCA_TM_2307,47,2,0.042553191,43
DCA_TM_341,44,5,0.113636364,48
AZO_RM_30_mut_856,39,2,0.051282051,7
MIN_CONST_676,1536,2,0.001302083,129
DCA_SB_50_945,25,8,0.32,52
MIN_CONST_605,2280,20,0.00877193,136
DCA_TM_2468,69,2,0.028985507,49
AZO_RU_30_mut_408,62,2,0.032258065,18
DCA_TM_2940,79,4,0.050632911,47
DCA_TM_4104,68,1,0.014705882,51
AZO_RM_69,215,4,0.018604651,60
AZO_RM_66,89,2,0.02247191,56
AZO_RU_30_mut_191,175,2,0.011428571,18
MIN_CONST_779,1392,11,0.007902299,131
DCA_TM_4207,8,1,0.125,38
DCA_TM_401,0,1,,41
MIN_CONST_124,497,7,0.014084507,149
MIN_CONST_882,2100,16,0.007619048,141
AZO_RU_30_mut_6,135,1,0.007407407,17
DCA_TM_4575,120,2,0.016666667,46
AZO_RU_30_mut_915,89,1,0.011235955,13
DCA_TM_695,20,1,0.05,37
MIN_CONST_401,894,7,0.007829978,136
AZO_RU_30_mut_252,131,2,0.015267176,14
DCA_TM_1171,105,6,0.057142857,48
DCA_TM_4338,59,1,0.016949153,41
MIN_CONST_989,264,6,0.022727273,133
DCA_TM_2594,76,3,0.039473684,47
DCA_TM_3779,40,2,0.05,53
DCA_TM_496,117,3,0.025641026,35
FULL_3D_CONST_309,217,5,0.023041475,92
DCA_TM_4362,64,11,0.171875,26
MIN_CONST_275,1890,9,0.004761905,139
DCA_TM_2306,22,7,0.318181818,49
FULL_3D_CONST_118,636,5,0.007861635,91
DCA_TM_3680,25,2,0.08,38
DCA_SB_75_27,67,2,0.029850746,74
FULL_3D_CONST_409,863,3,0.003476246,102
AZO_RM_318,200,3,0.015,58
DCA_TM_4273,53,1,0.018867925,37
DCA_TM_4985,47,1,0.021276596,48
DCA_TM_3700,12,11,0.916666667,50
FULL_3D_CONST_217,1273,11,0.008641005,115
DCA_TM_1201,28,3,0.107142857,45
DCA_SB_50_45,31,1,0.032258065,57
DCA_TM_3590,43,1,0.023255814,40
FULL_3D_CONST_269,189,1,0.005291005,94
DCA_TM_3996,201,2,0.009950249,46
DCA_TM_4829,60,4,0.066666667,40
DCA_TM_2669,49,3,0.06122449,49
DCA_TM_1260,77,4,0.051948052,32
DCA_SB_50_43,42,3,0.071428571,78
DCA_TM_3982,33,1,0.03030303,41
DCA_TM_4816,28,3,0.107142857,53
AZO_RM_30_mut_803,119,2,0.016806723,10
DCA_TM_2765,35,1,0.028571429,36
DCA_TM_3987,110,3,0.027272727,31
AZO_RM_992,74,20,0.27027027,62
FULL_3D_CONST_296,1155,5,0.004329004,107
AZO_RM_30_mut_983,32,3,0.09375,11
DCA_TM_3703,39,2,0.051282051,24
FULL_3D_CONST_566,834,2,0.002398082,98
DCA_TM_1932,36,1,0.027777778,29
DCA_TM_4448,98,4,0.040816327,43
AZO_RM_497,64,3,0.046875,55
DCA_TM_1181,17,4,0.235294118,44
AZO_RU_30_mut_218,127,2,0.015748031,17
DCA_TM_1133,48,1,0.020833333,48
DCA_SB_75_827,529,8,0.015122873,103
AZO_RM_30_mut_332,44,8,0.181818182,6
DCA_TM_2973,75,3,0.04,20
DCA_TM_3028,99,3,0.03030303,39
DCA_TM_2586,18,6,0.333333333,48
DCA_SB_50_965,125,3,0.024,65
DCA_TM_1194,13,4,0.307692308,40
MIN_CONST_658,665,6,0.009022556,139
DCA_TM_1676,80,3,0.0375,48
DCA_TM_3332,47,1,0.021276596,48
DCA_TM_4181,52,17,0.326923077,34
DCA_TM_3429,32,6,0.1875,43
DCA_SB_50_636,20,3,0.15,86
FULL_3D_CONST_710,222,2,0.009009009,96
DCA_TM_2300,49,1,0.020408163,42
FULL_3D_CONST_75,925,7,0.007567568,94
AZO_RM_30_mut_799,54,11,0.203703704,7
AZO_RM_557,165,3,0.018181818,46
AZO_RM_629,89,1,0.011235955,55
DCA_SB_50_194,355,2,0.005633803,73
DCA_TM_4048,67,1,0.014925373,41
AZO_RM_156,45,1,0.022222222,46
AZO_RM_30_mut_745,64,4,0.0625,7
AZO_RU_30_mut_199,66,2,0.03030303,19
FULL_3D_CONST_332,1207,16,0.013256007,105
AZO_RM_30_mut_756,120,6,0.05,10
FULL_3D_CONST_338,245,4,0.016326531,97
DCA_TM_1036,38,1,0.026315789,42
AZO_RM_23,302,1,0.003311258,53
MIN_CONST_972,1699,13,0.00765156,143
AZO_RM_30_mut_491,56,8,0.142857143,6
DCA_TM_4804,55,4,0.072727273,52
FULL_3D_CONST_467,700,6,0.008571429,97
